episode,time,node,sf
1,35800,pop10,c
1,35900,pop1,a
1,35900,pop1,c
1,35900,pop3,a
1,35900,pop3,b
1,35900,pop4,c
1,35900,pop4,b
1,35900,pop4,a
1,35900,pop5,b
1,35900,pop5,c
1,35900,pop8,c
1,35900,pop9,a
1,35900,pop10,c
1,35900,pop10,b
1,36000,pop1,c
1,36000,pop1,a
1,36000,pop3,a
1,36000,pop3,b
1,36000,pop4,b
1,36000,pop4,c
1,36000,pop4,a
1,36000,pop5,b
1,36000,pop5,c
1,36000,pop8,c
1,36000,pop9,a
1,36000,pop10,c
1,36000,pop10,b
1,36100,pop1,c
1,36100,pop1,a
1,36100,pop3,a
1,36100,pop3,b
1,36100,pop4,b
1,36100,pop4,a
1,36100,pop4,c
1,36100,pop5,b
1,36100,pop5,c
1,36100,pop8,c
1,36100,pop9,a
1,36100,pop10,c
1,36100,pop10,b
1,36200,pop1,c
1,36200,pop1,a
1,36200,pop3,a
1,36200,pop3,b
1,36200,pop4,b
1,36200,pop4,a
1,36200,pop4,c
1,36200,pop5,b
1,36200,pop5,c
1,36200,pop8,c
1,36200,pop9,a
1,36200,pop10,b
1,36200,pop10,c
1,36300,pop1,a
1,36300,pop1,c
1,36300,pop3,a
1,36300,pop3,b
1,36300,pop4,b
1,36300,pop4,c
1,36300,pop4,a
1,36300,pop5,b
1,36300,pop5,c
1,36300,pop8,c
1,36300,pop9,a
1,36300,pop10,b
1,36300,pop10,c
1,36400,pop1,a
1,36400,pop1,c
1,36400,pop3,a
1,36400,pop3,b
1,36400,pop4,b
1,36400,pop4,c
1,36400,pop4,a
1,36400,pop5,b
1,36400,pop5,c
1,36400,pop8,c
1,36400,pop9,a
1,36400,pop10,b
1,36400,pop10,c
1,36500,pop1,a
1,36500,pop1,c
1,36500,pop3,a
1,36500,pop3,b
1,36500,pop4,c
1,36500,pop4,b
1,36500,pop4,a
1,36500,pop5,b
1,36500,pop5,c
1,36500,pop8,c
1,36500,pop9,a
1,36500,pop10,b
1,36500,pop10,c
1,36600,pop1,c
1,36600,pop1,a
1,36600,pop3,a
1,36600,pop3,b
1,36600,pop4,c
1,36600,pop4,b
1,36600,pop4,a
1,36600,pop5,b
1,36600,pop5,c
1,36600,pop8,c
1,36600,pop9,a
1,36600,pop10,c
1,36600,pop10,b
1,36700,pop1,c
1,36700,pop1,a
1,36700,pop3,a
1,36700,pop3,b
1,36700,pop4,a
1,36700,pop4,c
1,36700,pop4,b
1,36700,pop5,b
1,36700,pop5,c
1,36700,pop8,c
1,36700,pop9,a
1,36700,pop10,c
1,36700,pop10,b
1,36800,pop1,c
1,36800,pop1,a
1,36800,pop3,b
1,36800,pop3,a
1,36800,pop4,a
1,36800,pop4,c
1,36800,pop4,b
1,36800,pop5,b
1,36800,pop5,c
1,36800,pop8,c
1,36800,pop9,a
1,36800,pop10,b
1,36800,pop10,c
1,36900,pop1,c
1,36900,pop1,a
1,36900,pop3,a
1,36900,pop3,b
1,36900,pop4,c
1,36900,pop4,b
1,36900,pop4,a
1,36900,pop5,c
1,36900,pop5,b
1,36900,pop8,c
1,36900,pop9,a
1,36900,pop10,b
1,36900,pop10,c
1,37000,pop1,c
1,37000,pop1,a
1,37000,pop3,a
1,37000,pop3,b
1,37000,pop4,c
1,37000,pop4,a
1,37000,pop4,b
1,37000,pop5,b
1,37000,pop5,c
1,37000,pop8,c
1,37000,pop9,a
1,37000,pop10,b
1,37000,pop10,c
1,37100,pop1,c
1,37100,pop1,a
1,37100,pop3,a
1,37100,pop3,b
1,37100,pop4,c
1,37100,pop4,b
1,37100,pop4,a
1,37100,pop5,c
1,37100,pop5,b
1,37100,pop8,c
1,37100,pop9,a
1,37100,pop10,b
1,37100,pop10,c
1,37200,pop1,c
1,37200,pop1,a
1,37200,pop3,a
1,37200,pop3,b
1,37200,pop4,c
1,37200,pop4,b
1,37200,pop4,a
1,37200,pop5,c
1,37200,pop5,b
1,37200,pop8,c
1,37200,pop9,a
1,37200,pop10,b
1,37200,pop10,c
1,37300,pop1,a
1,37300,pop1,c
1,37300,pop3,a
1,37300,pop3,b
1,37300,pop4,a
1,37300,pop4,c
1,37300,pop4,b
1,37300,pop5,b
1,37300,pop5,c
1,37300,pop8,c
1,37300,pop9,a
1,37300,pop10,b
1,37300,pop10,c
1,37400,pop1,a
1,37400,pop1,c
1,37400,pop3,a
1,37400,pop3,b
1,37400,pop4,b
1,37400,pop4,c
1,37400,pop4,a
1,37400,pop5,b
1,37400,pop5,c
1,37400,pop8,c
1,37400,pop9,a
1,37400,pop10,b
1,37400,pop10,c
1,37500,pop1,a
1,37500,pop1,c
1,37500,pop3,a
1,37500,pop3,b
1,37500,pop4,a
1,37500,pop4,c
1,37500,pop4,b
1,37500,pop5,b
1,37500,pop5,c
1,37500,pop8,c
1,37500,pop9,a
1,37500,pop10,c
1,37500,pop10,b
1,37600,pop1,c
1,37600,pop1,a
1,37600,pop3,b
1,37600,pop3,a
1,37600,pop4,a
1,37600,pop4,b
1,37600,pop4,c
1,37600,pop5,b
1,37600,pop5,c
1,37600,pop8,c
1,37600,pop9,a
1,37600,pop10,b
1,37600,pop10,c
1,37700,pop1,c
1,37700,pop1,a
1,37700,pop3,a
1,37700,pop3,b
1,37700,pop4,a
1,37700,pop4,c
1,37700,pop4,b
1,37700,pop5,c
1,37700,pop5,b
1,37700,pop8,c
1,37700,pop9,a
1,37700,pop10,b
1,37700,pop10,c
1,37800,pop1,a
1,37800,pop1,c
1,37800,pop3,a
1,37800,pop3,b
1,37800,pop4,c
1,37800,pop4,b
1,37800,pop4,a
1,37800,pop5,c
1,37800,pop5,b
1,37800,pop8,c
1,37800,pop9,a
1,37800,pop10,b
1,37800,pop10,c
1,37900,pop1,a
1,37900,pop1,c
1,37900,pop3,a
1,37900,pop3,b
1,37900,pop4,a
1,37900,pop4,c
1,37900,pop4,b
1,37900,pop5,b
1,37900,pop5,c
1,37900,pop8,c
1,37900,pop9,a
1,37900,pop10,b
1,37900,pop10,c
1,38000,pop1,a
1,38000,pop1,c
1,38000,pop3,a
1,38000,pop3,b
1,38000,pop4,c
1,38000,pop4,b
1,38000,pop4,a
1,38000,pop5,b
1,38000,pop5,c
1,38000,pop8,c
1,38000,pop9,a
1,38000,pop10,b
1,38000,pop10,c
1,38100,pop1,a
1,38100,pop1,c
1,38100,pop3,a
1,38100,pop3,b
1,38100,pop4,c
1,38100,pop4,b
1,38100,pop4,a
1,38100,pop5,b
1,38100,pop5,c
1,38100,pop8,c
1,38100,pop9,a
1,38100,pop10,b
1,38100,pop10,c
1,38200,pop1,a
1,38200,pop1,c
1,38200,pop3,a
1,38200,pop3,b
1,38200,pop4,b
1,38200,pop4,c
1,38200,pop4,a
1,38200,pop5,c
1,38200,pop5,b
1,38200,pop8,c
1,38200,pop9,a
1,38200,pop10,b
1,38200,pop10,c
1,38300,pop1,a
1,38300,pop1,c
1,38300,pop3,a
1,38300,pop3,b
1,38300,pop4,c
1,38300,pop4,a
1,38300,pop4,b
1,38300,pop5,c
1,38300,pop5,b
1,38300,pop8,c
1,38300,pop9,a
1,38300,pop10,b
1,38300,pop10,c
1,38400,pop1,a
1,38400,pop1,c
1,38400,pop3,a
1,38400,pop3,b
1,38400,pop4,c
1,38400,pop4,b
1,38400,pop4,a
1,38400,pop5,b
1,38400,pop5,c
1,38400,pop8,c
1,38400,pop9,a
1,38400,pop10,b
1,38400,pop10,c
1,38500,pop1,a
1,38500,pop1,c
1,38500,pop3,a
1,38500,pop3,b
1,38500,pop4,c
1,38500,pop4,b
1,38500,pop4,a
1,38500,pop5,b
1,38500,pop5,c
1,38500,pop8,c
1,38500,pop9,a
1,38500,pop10,b
1,38500,pop10,c
1,38600,pop1,c
1,38600,pop1,a
1,38600,pop3,a
1,38600,pop3,b
1,38600,pop4,b
1,38600,pop4,c
1,38600,pop4,a
1,38600,pop5,b
1,38600,pop5,c
1,38600,pop8,c
1,38600,pop9,a
1,38600,pop10,b
1,38600,pop10,c
1,38700,pop1,c
1,38700,pop1,a
1,38700,pop3,a
1,38700,pop3,b
1,38700,pop4,b
1,38700,pop4,c
1,38700,pop4,a
1,38700,pop5,b
1,38700,pop5,c
1,38700,pop8,c
1,38700,pop9,a
1,38700,pop10,b
1,38700,pop10,c
1,38800,pop1,a
1,38800,pop1,c
1,38800,pop3,a
1,38800,pop3,b
1,38800,pop4,c
1,38800,pop4,b
1,38800,pop4,a
1,38800,pop5,c
1,38800,pop5,b
1,38800,pop8,c
1,38800,pop9,a
1,38800,pop10,b
1,38800,pop10,c
1,38900,pop1,a
1,38900,pop1,c
1,38900,pop3,a
1,38900,pop3,b
1,38900,pop4,c
1,38900,pop4,b
1,38900,pop4,a
1,38900,pop5,b
1,38900,pop5,c
1,38900,pop8,c
1,38900,pop9,a
1,38900,pop10,c
1,38900,pop10,b
1,39000,pop1,a
1,39000,pop1,c
1,39000,pop3,a
1,39000,pop3,b
1,39000,pop4,b
1,39000,pop4,c
1,39000,pop4,a
1,39000,pop5,c
1,39000,pop5,b
1,39000,pop8,c
1,39000,pop9,a
1,39000,pop10,b
1,39000,pop10,c
1,39100,pop1,c
1,39100,pop1,a
1,39100,pop3,a
1,39100,pop3,b
1,39100,pop4,b
1,39100,pop4,c
1,39100,pop4,a
1,39100,pop5,c
1,39100,pop5,b
1,39100,pop8,c
1,39100,pop9,a
1,39100,pop10,b
1,39100,pop10,c
1,39200,pop1,c
1,39200,pop1,a
1,39200,pop3,a
1,39200,pop3,b
1,39200,pop4,c
1,39200,pop4,a
1,39200,pop4,b
1,39200,pop5,c
1,39200,pop5,b
1,39200,pop8,c
1,39200,pop9,a
1,39200,pop10,b
1,39200,pop10,c
1,39300,pop1,c
1,39300,pop1,a
1,39300,pop3,a
1,39300,pop3,b
1,39300,pop4,c
1,39300,pop4,b
1,39300,pop4,a
1,39300,pop5,b
1,39300,pop5,c
1,39300,pop8,c
1,39300,pop9,a
1,39300,pop10,b
1,39300,pop10,c
1,39400,pop1,a
1,39400,pop1,c
1,39400,pop3,a
1,39400,pop3,b
1,39400,pop4,c
1,39400,pop4,b
1,39400,pop4,a
1,39400,pop5,b
1,39400,pop5,c
1,39400,pop8,c
1,39400,pop9,a
1,39400,pop10,c
1,39400,pop10,b
1,39500,pop1,a
1,39500,pop1,c
1,39500,pop3,b
1,39500,pop3,a
1,39500,pop4,b
1,39500,pop4,c
1,39500,pop4,a
1,39500,pop5,b
1,39500,pop5,c
1,39500,pop8,c
1,39500,pop9,a
1,39500,pop10,b
1,39500,pop10,c
1,39600,pop1,c
1,39600,pop1,a
1,39600,pop3,b
1,39600,pop3,a
1,39600,pop4,b
1,39600,pop4,c
1,39600,pop4,a
1,39600,pop5,c
1,39600,pop5,b
1,39600,pop8,c
1,39600,pop9,a
1,39600,pop10,b
1,39600,pop10,c
1,39700,pop1,a
1,39700,pop1,c
1,39700,pop3,a
1,39700,pop3,b
1,39700,pop4,c
1,39700,pop4,b
1,39700,pop4,a
1,39700,pop5,c
1,39700,pop5,b
1,39700,pop8,c
1,39700,pop9,a
1,39700,pop10,b
1,39700,pop10,c
1,39800,pop1,c
1,39800,pop1,a
1,39800,pop3,b
1,39800,pop3,a
1,39800,pop4,b
1,39800,pop4,a
1,39800,pop4,c
1,39800,pop5,b
1,39800,pop5,c
1,39800,pop8,c
1,39800,pop9,a
1,39800,pop10,c
1,39800,pop10,b
1,39900,pop1,c
1,39900,pop1,a
1,39900,pop3,b
1,39900,pop3,a
1,39900,pop4,b
1,39900,pop4,a
1,39900,pop4,c
1,39900,pop5,b
1,39900,pop5,c
1,39900,pop8,c
1,39900,pop9,a
1,39900,pop10,b
1,39900,pop10,c
1,40000,pop1,c
1,40000,pop1,a
1,40000,pop3,b
1,40000,pop3,a
1,40000,pop4,b
1,40000,pop4,c
1,40000,pop4,a
1,40000,pop5,c
1,40000,pop5,b
1,40000,pop8,c
1,40000,pop9,a
1,40000,pop10,b
1,40000,pop10,c
1,40100,pop1,c
1,40100,pop1,a
1,40100,pop3,a
1,40100,pop3,b
1,40100,pop4,c
1,40100,pop4,b
1,40100,pop4,a
1,40100,pop5,c
1,40100,pop5,b
1,40100,pop8,c
1,40100,pop9,a
1,40100,pop10,c
1,40100,pop10,b
1,40200,pop1,c
1,40200,pop1,a
1,40200,pop3,a
1,40200,pop3,b
1,40200,pop4,c
1,40200,pop4,b
1,40200,pop4,a
1,40200,pop5,c
1,40200,pop5,b
1,40200,pop8,c
1,40200,pop9,a
1,40200,pop10,b
1,40200,pop10,c
1,40300,pop1,a
1,40300,pop1,c
1,40300,pop3,a
1,40300,pop3,b
1,40300,pop4,a
1,40300,pop4,c
1,40300,pop4,b
1,40300,pop5,b
1,40300,pop5,c
1,40300,pop8,c
1,40300,pop9,a
1,40300,pop10,b
1,40300,pop10,c
1,40400,pop1,a
1,40400,pop1,c
1,40400,pop3,a
1,40400,pop3,b
1,40400,pop4,c
1,40400,pop4,b
1,40400,pop4,a
1,40400,pop5,b
1,40400,pop5,c
1,40400,pop8,c
1,40400,pop9,a
1,40400,pop10,b
1,40400,pop10,c
1,40500,pop1,a
1,40500,pop1,c
1,40500,pop3,a
1,40500,pop3,b
1,40500,pop4,b
1,40500,pop4,c
1,40500,pop4,a
1,40500,pop5,c
1,40500,pop5,b
1,40500,pop8,c
1,40500,pop9,a
1,40500,pop10,b
1,40500,pop10,c
1,40600,pop1,a
1,40600,pop1,c
1,40600,pop3,a
1,40600,pop3,b
1,40600,pop4,b
1,40600,pop4,c
1,40600,pop4,a
1,40600,pop5,b
1,40600,pop5,c
1,40600,pop8,c
1,40600,pop9,a
1,40600,pop10,b
1,40600,pop10,c
1,40700,pop1,a
1,40700,pop1,c
1,40700,pop3,a
1,40700,pop3,b
1,40700,pop4,b
1,40700,pop4,c
1,40700,pop4,a
1,40700,pop5,b
1,40700,pop5,c
1,40700,pop8,c
1,40700,pop9,a
1,40700,pop10,b
1,40700,pop10,c
1,40800,pop1,c
1,40800,pop1,a
1,40800,pop3,a
1,40800,pop3,b
1,40800,pop4,c
1,40800,pop4,a
1,40800,pop4,b
1,40800,pop5,c
1,40800,pop5,b
1,40800,pop8,c
1,40800,pop9,a
1,40800,pop10,b
1,40800,pop10,c
1,40900,pop1,c
1,40900,pop1,a
1,40900,pop3,a
1,40900,pop3,b
1,40900,pop4,a
1,40900,pop4,b
1,40900,pop4,c
1,40900,pop5,b
1,40900,pop5,c
1,40900,pop8,c
1,40900,pop9,a
1,40900,pop10,b
1,40900,pop10,c
1,41000,pop1,a
1,41000,pop1,c
1,41000,pop3,a
1,41000,pop3,b
1,41000,pop4,a
1,41000,pop4,b
1,41000,pop4,c
1,41000,pop5,b
1,41000,pop5,c
1,41000,pop8,c
1,41000,pop9,a
1,41000,pop10,b
1,41000,pop10,c
1,41100,pop1,a
1,41100,pop1,c
1,41100,pop3,a
1,41100,pop3,b
1,41100,pop4,a
1,41100,pop4,b
1,41100,pop4,c
1,41100,pop5,b
1,41100,pop5,c
1,41100,pop8,c
1,41100,pop9,a
1,41100,pop10,b
1,41100,pop10,c
1,41200,pop1,a
1,41200,pop1,c
1,41200,pop3,a
1,41200,pop3,b
1,41200,pop4,a
1,41200,pop4,b
1,41200,pop4,c
1,41200,pop5,b
1,41200,pop5,c
1,41200,pop8,c
1,41200,pop9,a
1,41200,pop10,b
1,41200,pop10,c
1,41300,pop1,c
1,41300,pop1,a
1,41300,pop3,a
1,41300,pop3,b
1,41300,pop4,c
1,41300,pop4,b
1,41300,pop4,a
1,41300,pop5,b
1,41300,pop5,c
1,41300,pop8,c
1,41300,pop9,a
1,41300,pop10,b
1,41300,pop10,c
1,41400,pop1,c
1,41400,pop1,a
1,41400,pop3,a
1,41400,pop3,b
1,41400,pop4,a
1,41400,pop4,c
1,41400,pop4,b
1,41400,pop5,b
1,41400,pop5,c
1,41400,pop8,c
1,41400,pop9,a
1,41400,pop10,b
1,41400,pop10,c
1,41500,pop1,c
1,41500,pop1,a
1,41500,pop3,a
1,41500,pop3,b
1,41500,pop4,b
1,41500,pop4,c
1,41500,pop4,a
1,41500,pop5,b
1,41500,pop5,c
1,41500,pop8,c
1,41500,pop9,a
1,41500,pop10,b
1,41500,pop10,c
1,41600,pop1,a
1,41600,pop1,c
1,41600,pop3,a
1,41600,pop3,b
1,41600,pop4,b
1,41600,pop4,c
1,41600,pop4,a
1,41600,pop5,b
1,41600,pop5,c
1,41600,pop8,c
1,41600,pop9,a
1,41600,pop10,b
1,41600,pop10,c
1,41700,pop1,a
1,41700,pop1,c
1,41700,pop3,a
1,41700,pop3,b
1,41700,pop4,b
1,41700,pop4,c
1,41700,pop4,a
1,41700,pop5,b
1,41700,pop5,c
1,41700,pop8,c
1,41700,pop9,a
1,41700,pop10,c
1,41700,pop10,b
1,41800,pop1,a
1,41800,pop1,c
1,41800,pop3,a
1,41800,pop3,b
1,41800,pop4,c
1,41800,pop4,b
1,41800,pop4,a
1,41800,pop5,c
1,41800,pop5,b
1,41800,pop8,c
1,41800,pop9,a
1,41800,pop10,b
1,41800,pop10,c
1,41900,pop1,c
1,41900,pop1,a
1,41900,pop3,a
1,41900,pop3,b
1,41900,pop4,a
1,41900,pop4,c
1,41900,pop4,b
1,41900,pop5,c
1,41900,pop5,b
1,41900,pop8,c
1,41900,pop9,a
1,41900,pop10,b
1,41900,pop10,c
1,42000,pop1,a
1,42000,pop1,c
1,42000,pop3,a
1,42000,pop3,b
1,42000,pop4,a
1,42000,pop4,c
1,42000,pop4,b
1,42000,pop5,c
1,42000,pop5,b
1,42000,pop8,c
1,42000,pop9,a
1,42000,pop10,b
1,42000,pop10,c
1,42100,pop1,a
1,42100,pop1,c
1,42100,pop3,a
1,42100,pop3,b
1,42100,pop4,c
1,42100,pop4,b
1,42100,pop4,a
1,42100,pop5,c
1,42100,pop5,b
1,42100,pop8,c
1,42100,pop9,a
1,42100,pop10,b
1,42100,pop10,c
1,42200,pop1,a
1,42200,pop1,c
1,42200,pop3,b
1,42200,pop3,a
1,42200,pop4,c
1,42200,pop4,b
1,42200,pop4,a
1,42200,pop5,b
1,42200,pop5,c
1,42200,pop8,c
1,42200,pop9,a
1,42200,pop10,b
1,42200,pop10,c
1,42300,pop1,a
1,42300,pop1,c
1,42300,pop3,b
1,42300,pop3,a
1,42300,pop4,c
1,42300,pop4,b
1,42300,pop4,a
1,42300,pop5,c
1,42300,pop5,b
1,42300,pop8,c
1,42300,pop9,a
1,42300,pop10,c
1,42300,pop10,b
1,42400,pop1,a
1,42400,pop1,c
1,42400,pop3,a
1,42400,pop3,b
1,42400,pop4,b
1,42400,pop4,c
1,42400,pop4,a
1,42400,pop5,c
1,42400,pop5,b
1,42400,pop8,c
1,42400,pop9,a
1,42400,pop10,c
1,42400,pop10,b
1,42500,pop1,c
1,42500,pop1,a
1,42500,pop3,a
1,42500,pop3,b
1,42500,pop4,a
1,42500,pop4,c
1,42500,pop4,b
1,42500,pop5,c
1,42500,pop5,b
1,42500,pop8,c
1,42500,pop9,a
1,42500,pop10,c
1,42500,pop10,b
1,42600,pop1,a
1,42600,pop1,c
1,42600,pop3,b
1,42600,pop3,a
1,42600,pop4,c
1,42600,pop4,b
1,42600,pop4,a
1,42600,pop5,c
1,42600,pop5,b
1,42600,pop8,c
1,42600,pop9,a
1,42600,pop10,b
1,42600,pop10,c
1,42700,pop1,a
1,42700,pop1,c
1,42700,pop3,b
1,42700,pop3,a
1,42700,pop4,c
1,42700,pop4,b
1,42700,pop4,a
1,42700,pop5,c
1,42700,pop5,b
1,42700,pop8,c
1,42700,pop9,a
1,42700,pop10,b
1,42700,pop10,c
1,42800,pop1,a
1,42800,pop1,c
1,42800,pop3,b
1,42800,pop3,a
1,42800,pop4,c
1,42800,pop4,b
1,42800,pop4,a
1,42800,pop5,b
1,42800,pop5,c
1,42800,pop8,c
1,42800,pop9,a
1,42800,pop10,b
1,42800,pop10,c
1,42900,pop1,a
1,42900,pop1,c
1,42900,pop3,a
1,42900,pop3,b
1,42900,pop4,c
1,42900,pop4,b
1,42900,pop4,a
1,42900,pop5,b
1,42900,pop5,c
1,42900,pop8,c
1,42900,pop9,a
1,42900,pop10,b
1,42900,pop10,c
1,43000,pop1,a
1,43000,pop1,c
1,43000,pop3,a
1,43000,pop3,b
1,43000,pop4,a
1,43000,pop4,c
1,43000,pop4,b
1,43000,pop5,c
1,43000,pop5,b
1,43000,pop8,c
1,43000,pop9,a
1,43000,pop10,b
1,43000,pop10,c
1,43100,pop1,c
1,43100,pop1,a
1,43100,pop3,a
1,43100,pop3,b
1,43100,pop4,a
1,43100,pop4,c
1,43100,pop4,b
1,43100,pop5,b
1,43100,pop5,c
1,43100,pop8,c
1,43100,pop9,a
1,43100,pop10,b
1,43100,pop10,c
1,43200,pop1,c
1,43200,pop1,a
1,43200,pop3,a
1,43200,pop3,b
1,43200,pop4,b
1,43200,pop4,c
1,43200,pop4,a
1,43200,pop5,b
1,43200,pop5,c
1,43200,pop8,c
1,43200,pop9,a
1,43200,pop10,b
1,43200,pop10,c
1,43300,pop1,a
1,43300,pop1,c
1,43300,pop3,b
1,43300,pop3,a
1,43300,pop4,b
1,43300,pop4,c
1,43300,pop4,a
1,43300,pop5,b
1,43300,pop5,c
1,43300,pop8,c
1,43300,pop9,a
1,43300,pop10,b
1,43300,pop10,c
1,43400,pop1,a
1,43400,pop1,c
1,43400,pop3,b
1,43400,pop3,a
1,43400,pop4,b
1,43400,pop4,c
1,43400,pop4,a
1,43400,pop5,b
1,43400,pop5,c
1,43400,pop8,c
1,43400,pop9,a
1,43400,pop10,b
1,43400,pop10,c
1,43500,pop1,a
1,43500,pop1,c
1,43500,pop3,a
1,43500,pop3,b
1,43500,pop4,c
1,43500,pop4,b
1,43500,pop4,a
1,43500,pop5,b
1,43500,pop5,c
1,43500,pop8,c
1,43500,pop9,a
1,43500,pop10,b
1,43500,pop10,c
1,43600,pop1,c
1,43600,pop1,a
1,43600,pop3,a
1,43600,pop3,b
1,43600,pop4,c
1,43600,pop4,a
1,43600,pop4,b
1,43600,pop5,b
1,43600,pop5,c
1,43600,pop8,c
1,43600,pop9,a
1,43600,pop10,b
1,43600,pop10,c
1,43700,pop1,a
1,43700,pop1,c
1,43700,pop3,a
1,43700,pop3,b
1,43700,pop4,b
1,43700,pop4,c
1,43700,pop4,a
1,43700,pop5,c
1,43700,pop5,b
1,43700,pop8,c
1,43700,pop9,a
1,43700,pop10,b
1,43700,pop10,c
1,43800,pop1,c
1,43800,pop1,a
1,43800,pop3,a
1,43800,pop3,b
1,43800,pop4,c
1,43800,pop4,b
1,43800,pop4,a
1,43800,pop5,b
1,43800,pop5,c
1,43800,pop8,c
1,43800,pop9,a
1,43800,pop10,b
1,43800,pop10,c
1,43900,pop1,c
1,43900,pop1,a
1,43900,pop3,a
1,43900,pop3,b
1,43900,pop4,c
1,43900,pop4,a
1,43900,pop4,b
1,43900,pop5,b
1,43900,pop5,c
1,43900,pop8,c
1,43900,pop9,a
1,43900,pop10,b
1,43900,pop10,c
1,44000,pop1,c
1,44000,pop1,a
1,44000,pop3,a
1,44000,pop3,b
1,44000,pop4,c
1,44000,pop4,b
1,44000,pop4,a
1,44000,pop5,b
1,44000,pop5,c
1,44000,pop8,c
1,44000,pop9,a
1,44000,pop10,b
1,44000,pop10,c
1,44100,pop1,a
1,44100,pop1,c
1,44100,pop3,a
1,44100,pop3,b
1,44100,pop4,c
1,44100,pop4,b
1,44100,pop4,a
1,44100,pop5,b
1,44100,pop5,c
1,44100,pop8,c
1,44100,pop9,a
1,44100,pop10,b
1,44100,pop10,c
1,44200,pop1,a
1,44200,pop1,c
1,44200,pop3,b
1,44200,pop3,a
1,44200,pop4,b
1,44200,pop4,c
1,44200,pop4,a
1,44200,pop5,b
1,44200,pop5,c
1,44200,pop8,c
1,44200,pop9,a
1,44200,pop10,b
1,44200,pop10,c
1,44300,pop1,a
1,44300,pop1,c
1,44300,pop3,a
1,44300,pop3,b
1,44300,pop4,b
1,44300,pop4,c
1,44300,pop4,a
1,44300,pop5,b
1,44300,pop5,c
1,44300,pop8,c
1,44300,pop9,a
1,44300,pop10,b
1,44300,pop10,c
1,44400,pop1,a
1,44400,pop1,c
1,44400,pop3,a
1,44400,pop3,b
1,44400,pop4,c
1,44400,pop4,a
1,44400,pop4,b
1,44400,pop5,c
1,44400,pop5,b
1,44400,pop8,c
1,44400,pop9,a
1,44400,pop10,b
1,44400,pop10,c
1,44500,pop1,a
1,44500,pop1,c
1,44500,pop3,a
1,44500,pop3,b
1,44500,pop4,a
1,44500,pop4,c
1,44500,pop4,b
1,44500,pop5,c
1,44500,pop5,b
1,44500,pop8,c
1,44500,pop9,a
1,44500,pop10,b
1,44500,pop10,c
1,44600,pop1,a
1,44600,pop1,c
1,44600,pop3,b
1,44600,pop3,a
1,44600,pop4,c
1,44600,pop4,b
1,44600,pop4,a
1,44600,pop5,c
1,44600,pop5,b
1,44600,pop8,c
1,44600,pop9,a
1,44600,pop10,b
1,44600,pop10,c
1,44700,pop1,a
1,44700,pop1,c
1,44700,pop3,b
1,44700,pop3,a
1,44700,pop4,a
1,44700,pop4,c
1,44700,pop4,b
1,44700,pop5,b
1,44700,pop5,c
1,44700,pop8,c
1,44700,pop9,a
1,44700,pop10,b
1,44700,pop10,c
1,44800,pop1,a
1,44800,pop1,c
1,44800,pop3,a
1,44800,pop3,b
1,44800,pop4,a
1,44800,pop4,c
1,44800,pop4,b
1,44800,pop5,b
1,44800,pop5,c
1,44800,pop8,c
1,44800,pop9,a
1,44800,pop10,c
1,44800,pop10,b
1,44900,pop1,a
1,44900,pop1,c
1,44900,pop3,a
1,44900,pop3,b
1,44900,pop4,c
1,44900,pop4,b
1,44900,pop4,a
1,44900,pop5,b
1,44900,pop5,c
1,44900,pop8,c
1,44900,pop9,a
1,44900,pop10,c
1,44900,pop10,b
1,45000,pop1,c
1,45000,pop1,a
1,45000,pop3,a
1,45000,pop3,b
1,45000,pop4,c
1,45000,pop4,a
1,45000,pop4,b
1,45000,pop5,b
1,45000,pop5,c
1,45000,pop8,c
1,45000,pop9,a
1,45000,pop10,b
1,45000,pop10,c
1,45100,pop1,c
1,45100,pop1,a
1,45100,pop3,a
1,45100,pop3,b
1,45100,pop4,c
1,45100,pop4,b
1,45100,pop4,a
1,45100,pop5,c
1,45100,pop5,b
1,45100,pop8,c
1,45100,pop9,a
1,45100,pop10,c
1,45100,pop10,b
1,45200,pop1,a
1,45200,pop1,c
1,45200,pop3,b
1,45200,pop3,a
1,45200,pop4,b
1,45200,pop4,a
1,45200,pop4,c
1,45200,pop5,b
1,45200,pop5,c
1,45200,pop8,c
1,45200,pop9,a
1,45200,pop10,c
1,45200,pop10,b
1,45300,pop1,a
1,45300,pop1,c
1,45300,pop3,a
1,45300,pop3,b
1,45300,pop4,a
1,45300,pop4,c
1,45300,pop4,b
1,45300,pop5,b
1,45300,pop5,c
1,45300,pop8,c
1,45300,pop9,a
1,45300,pop10,c
1,45300,pop10,b
1,45400,pop1,a
1,45400,pop1,c
1,45400,pop3,a
1,45400,pop3,b
1,45400,pop4,b
1,45400,pop4,c
1,45400,pop4,a
1,45400,pop5,b
1,45400,pop5,c
1,45400,pop8,c
1,45400,pop9,a
1,45400,pop10,c
1,45400,pop10,b
1,45500,pop1,c
1,45500,pop1,a
1,45500,pop3,a
1,45500,pop3,b
1,45500,pop4,b
1,45500,pop4,a
1,45500,pop4,c
1,45500,pop5,b
1,45500,pop5,c
1,45500,pop8,c
1,45500,pop9,a
1,45500,pop10,b
1,45500,pop10,c
1,45600,pop1,a
1,45600,pop1,c
1,45600,pop3,a
1,45600,pop3,b
1,45600,pop4,b
1,45600,pop4,c
1,45600,pop4,a
1,45600,pop5,b
1,45600,pop5,c
